year,education,item,total,men person,female person
111,總計,擄人勒贖,898,0,0
111,總計,侵占,297,640,258
111,總計,偽造文書印文,5960,207,90
111,總計,違反毒品危害防制條例總計,949,5057,903
111,總計,第一級毒品,4532,796,153
111,總計,第二級毒品,466,3828,704
111,總計,第三級毒品,9,424,42
111,總計,第四級毒品,0,6,3
111,總計,其他,0,0,0
111,總計,毀棄損壞,216,560,132
111,總計,妨害公務,67,197,19
111,總計,違反著作權法,14,42,25
111,總計,違反商標法,123,8,6
111,總計,妨害電腦使用,99,89,34
111,總計,強盜搶奪總計,81,78,21
111,總計,強盜,21,28,4
111,總計,搶奪,78,20,1
111,總計,竊佔,3,58,20
111,總計,偽造有價證券,428,2,1
111,總計,妨害秩序,16,393,35
111,總計,違反藥事法,0,13,3
111,總計,違反國家總動員法,0,0,0
111,總計,違反森林法,2409,0,0
111,總計,公共危險,5,2163,246
111,總計,侵害墳墓屍體,73,5,0
111,總計,重利,1186,63,10
111,總計,妨害名譽,95,811,375
111,總計,違反選罷法,124,71,24
111,總計,妨害祕密,17,104,20
111,總計,遺棄,0,9,8
111,總計,違反貪污治罪條例,0,0,0
111,總計,懲治走私條例,0,0,0
111,總計,妨害兵役,10,0,0
111,總計,偽造貨幣,0,5,5
111,總計,偽造度量衡,2,0,0
111,總計,偽證,72,1,1
111,總計,誣告,1,46,26
111,總計,湮滅證據,0,1,0
111,總計,瀆職,1,0,0
111,總計,脫逃,2,1,0
111,總計,藏匿頂替,103,1,1
111,總計,違反槍砲彈藥刀械管制條例,0,102,1
111,總計,違反就業服務法,0,0,0
111,總計,其他,0,0,0
111,不識字,總計,21,19,20
111,不識字,竊盜總計,2,8,13
111,不識字,重大竊盜,20,0,0
111,不識字,普通竊盜,1,7,13
111,不識字,汽車竊盜,0,1,0
111,不識字,機車竊盜,0,0,0
111,不識字,贓物,1,0,0
111,不識字,賭博,0,1,0
111,不識字,傷害總計,0,0,0
111,不識字,重傷害,0,0,0
111,不識字,一般傷害,2,0,0
111,不識字,詐欺背信總計,2,1,1
111,不識字,詐欺,0,1,1
111,不識字,背信,2,0,0
111,不識字,妨害自由,0,1,1
111,不識字,殺人總計,0,0,0
111,不識字,故意殺人,0,0,0
111,不識字,過失致死,0,0,0
111,不識字,駕駛過失,0,0,0
111,不識字,妨害婚姻及家庭,1,0,0
111,不識字,妨害風化,3,1,0
111,不識字,妨害性自主罪總計,3,3,0
111,不識字,強制性交,0,0,0
111,不識字,共同強制性交,0,0,0
111,不識字,對幼性交,3,0,0
111,不識字,性交猥褻,0,3,0
111,不識字,內亂,0,0,0
111,不識字,恐嚇取財總計,0,0,0
111,不識字,重大恐嚇取財,0,0,0
111,不識字,一般恐嚇取財,0,0,0
111,不識字,擄人勒贖,3,0,0
111,不識字,侵占,0,2,1
111,不識字,偽造文書印文,3,0,0
111,不識字,違反毒品危害防制條例總計,0,0,3
111,不識字,第一級毒品,3,0,0
111,不識字,第二級毒品,0,0,3
111,不識字,第三級毒品,0,0,0
111,不識字,第四級毒品,0,0,0
111,不識字,其他,0,0,0
111,不識字,毀棄損壞,0,1,0
111,不識字,妨害公務,0,0,0
111,不識字,違反著作權法,0,0,0
111,不識字,違反商標法,0,0,0
111,不識字,妨害電腦使用,0,0,0
111,不識字,強盜搶奪總計,0,0,0
111,不識字,強盜,0,0,0
111,不識字,搶奪,0,0,0
111,不識字,竊佔,0,0,0
111,不識字,偽造有價證券,0,0,0
111,不識字,妨害秩序,0,0,0
111,不識字,違反藥事法,0,0,0
111,不識字,違反國家總動員法,0,0,0
111,不識字,違反森林法,1,0,0
111,不識字,公共危險,0,1,0
111,不識字,侵害墳墓屍體,0,0,0
111,不識字,重利,1,0,0
111,不識字,妨害名譽,0,0,1
111,不識字,違反選罷法,0,0,0
111,不識字,妨害祕密,0,0,0
111,不識字,遺棄,0,0,0
111,不識字,違反貪污治罪條例,0,0,0
111,不識字,懲治走私條例,0,0,0
111,不識字,妨害兵役,0,0,0
111,不識字,偽造貨幣,0,0,0
111,不識字,偽造度量衡,0,0,0
111,不識字,偽證,0,0,0
111,不識字,誣告,0,0,0
111,不識字,湮滅證據,0,0,0
111,不識字,瀆職,0,0,0
111,不識字,脫逃,0,0,0
111,不識字,藏匿頂替,0,0,0
111,不識字,違反槍砲彈藥刀械管制條例,0,0,0
111,不識字,違反就業服務法,0,0,0
111,不識字,其他,0,0,0
111,自修,總計,11,11,13
111,自修,竊盜總計,2,3,8
111,自修,重大竊盜,11,0,0
111,自修,普通竊盜,0,3,8
111,自修,汽車竊盜,0,0,0
111,自修,機車竊盜,0,0,0
111,自修,贓物,2,0,0
111,自修,賭博,1,1,1
111,自修,傷害總計,0,0,1
111,自修,重傷害,1,0,0
111,自修,一般傷害,0,0,1
111,自修,詐欺背信總計,0,0,0
111,自修,詐欺,0,0,1
111,自修,背信,0,0,0
111,自修,妨害自由,0,0,0
111,自修,殺人總計,0,0,0
111,自修,故意殺人,0,0,0
111,自修,過失致死,0,0,0
111,自修,駕駛過失,0,0,0
111,自修,妨害婚姻及家庭,0,0,0
111,自修,妨害風化,0,0,0
111,自修,妨害性自主罪總計,0,0,0
111,自修,強制性交,0,0,0
111,自修,共同強制性交,0,0,0
111,自修,對幼性交,0,0,0
111,自修,性交猥褻,0,0,0
111,自修,內亂,0,0,0
111,自修,恐嚇取財總計,0,0,0
111,自修,重大恐嚇取財,0,0,0
111,自修,一般恐嚇取財,0,0,0
111,自修,擄人勒贖,2,0,0
111,自修,侵占,1,2,0
111,自修,偽造文書印文,0,0,1
111,自修,違反毒品危害防制條例總計,0,0,0
111,自修,第一級毒品,0,0,0
111,自修,第二級毒品,0,0,0
111,自修,第三級毒品,0,0,0
111,自修,第四級毒品,0,0,0
111,自修,其他,0,0,0
111,自修,毀棄損壞,1,2,0
111,自修,妨害公務,0,0,1
111,自修,違反著作權法,0,0,0
111,自修,違反商標法,0,0,0
111,自修,妨害電腦使用,0,0,0
111,自修,強盜搶奪總計,0,0,0
111,自修,強盜,0,0,0
111,自修,搶奪,0,0,0
111,自修,竊佔,0,0,0
111,自修,偽造有價證券,0,0,0
111,自修,妨害秩序,0,0,0
111,自修,違反藥事法,0,0,0
111,自修,違反國家總動員法,0,0,0
111,自修,違反森林法,2,0,0
111,自修,公共危險,0,2,0
111,自修,侵害墳墓屍體,0,0,0
111,自修,重利,1,0,0
111,自修,妨害名譽,0,1,0
111,自修,違反選罷法,0,0,0
111,自修,妨害祕密,0,0,0
111,自修,遺棄,0,0,0
111,自修,違反貪污治罪條例,0,0,0
111,自修,懲治走私條例,0,0,0
111,自修,妨害兵役,0,0,0
111,自修,偽造貨幣,0,0,0
111,自修,偽造度量衡,0,0,0
111,自修,偽證,0,0,0
111,自修,誣告,0,0,0
111,自修,湮滅證據,0,0,0
111,自修,瀆職,0,0,0
111,自修,脫逃,0,0,0
111,自修,藏匿頂替,0,0,0
111,自修,違反槍砲彈藥刀械管制條例,0,0,0
111,自修,違反就業服務法,0,0,0
111,自修,其他,0,0,0
111,國小,總計,167,390,159
111,國小,竊盜總計,45,95,72
111,國小,重大竊盜,160,0,0
111,國小,普通竊盜,3,89,71
111,國小,汽車竊盜,4,3,0
111,國小,機車竊盜,0,3,1
111,國小,贓物,38,0,0
111,國小,賭博,37,28,10
111,國小,傷害總計,0,22,15
111,國小,重傷害,37,0,0
111,國小,一般傷害,33,22,15
111,國小,詐欺背信總計,67,24,9
111,國小,詐欺,0,10,9
111,國小,背信,33,0,0
111,國小,妨害自由,34,24,9
111,國小,殺人總計,34,28,6
111,國小,故意殺人,0,0,1
111,國小,過失致死,34,0,0
111,國小,駕駛過失,0,28,6
111,國小,妨害婚姻及家庭,1,0,0
111,國小,妨害風化,6,1,0
111,國小,妨害性自主罪總計,7,6,0
111,國小,強制性交,0,0,0
111,國小,共同強制性交,0,0,0
111,國小,對幼性交,6,0,0
111,國小,性交猥褻,0,6,0
111,國小,內亂,1,0,0
111,國小,恐嚇取財總計,0,1,0
111,國小,重大恐嚇取財,1,0,0
111,國小,一般恐嚇取財,0,1,0
111,國小,擄人勒贖,20,0,0
111,國小,侵占,2,14,6
111,國小,偽造文書印文,49,1,1
111,國小,違反毒品危害防制條例總計,14,45,4
111,國小,第一級毒品,32,13,1
111,國小,第二級毒品,3,29,3
111,國小,第三級毒品,0,3,0
111,國小,第四級毒品,0,0,0
111,國小,其他,0,0,0
111,國小,毀棄損壞,4,5,4
111,國小,妨害公務,1,4,0
111,國小,違反著作權法,1,1,0
111,國小,違反商標法,1,0,1
111,國小,妨害電腦使用,2,1,0
111,國小,強盜搶奪總計,3,1,1
111,國小,強盜,0,0,0
111,國小,搶奪,2,0,0
111,國小,竊佔,1,1,1
111,國小,偽造有價證券,1,0,1
111,國小,妨害秩序,0,1,0
111,國小,違反藥事法,0,0,0
111,國小,違反國家總動員法,0,0,0
111,國小,違反森林法,86,0,0
111,國小,公共危險,0,77,9
111,國小,侵害墳墓屍體,0,0,0
111,國小,重利,12,0,0
111,國小,妨害名譽,3,8,4
111,國小,違反選罷法,0,1,2
111,國小,妨害祕密,0,0,0
111,國小,遺棄,0,0,0
111,國小,違反貪污治罪條例,0,0,0
111,國小,懲治走私條例,0,0,0
111,國小,妨害兵役,0,0,0
111,國小,偽造貨幣,0,0,0
111,國小,偽造度量衡,0,0,0
111,國小,偽證,0,0,0
111,國小,誣告,0,0,0
111,國小,湮滅證據,0,0,0
111,國小,瀆職,0,0,0
111,國小,脫逃,0,0,0
111,國小,藏匿頂替,1,0,0
111,國小,違反槍砲彈藥刀械管制條例,0,1,0
111,國小,違反就業服務法,0,0,0
111,國小,其他,0,0,0
111,國中,總計,1241,6753,1472
111,國中,竊盜總計,248,990,251
111,國中,重大竊盜,1134,6,1
111,國中,普通竊盜,27,890,244
111,國中,汽車竊盜,79,26,1
111,國中,機車竊盜,1,73,6
111,國中,贓物,141,1,0
111,國中,賭博,629,117,24
111,國中,傷害總計,0,524,105
111,國中,重傷害,629,0,0
111,國中,一般傷害,537,524,105
111,國中,詐欺背信總計,1049,465,72
111,國中,詐欺,14,502,189
111,國中,背信,523,8,6
111,國中,妨害自由,526,457,66
111,國中,殺人總計,535,419,107
111,國中,故意殺人,2,6,0
111,國中,過失致死,524,1,1
111,國中,駕駛過失,11,418,106
111,國中,妨害婚姻及家庭,17,9,2
111,國中,妨害風化,100,10,7
111,國中,妨害性自主罪總計,119,96,4
111,國中,強制性交,0,4,0
111,國中,共同強制性交,3,0,0
111,國中,對幼性交,97,3,0
111,國中,性交猥褻,0,93,4
111,國中,內亂,19,0,0
111,國中,恐嚇取財總計,0,17,2
111,國中,重大恐嚇取財,19,0,0
111,國中,一般恐嚇取財,0,17,2
111,國中,擄人勒贖,275,0,0
111,國中,侵占,63,207,68
111,國中,偽造文書印文,2173,41,22
111,國中,違反毒品危害防制條例總計,411,1830,343
111,國中,第一級毒品,1648,345,66
111,國中,第二級毒品,108,1383,265
111,國中,第三級毒品,3,97,11
111,國中,第四級毒品,0,3,0
111,國中,其他,0,0,0
111,國中,毀棄損壞,64,155,26
111,國中,妨害公務,12,59,5
111,國中,違反著作權法,0,7,5
111,國中,違反商標法,15,0,0
111,國中,妨害電腦使用,30,10,5
111,國中,強盜搶奪總計,24,24,6
111,國中,強盜,6,5,2
111,國中,搶奪,24,6,0
111,國中,竊佔,0,18,6
111,國中,偽造有價證券,168,0,0
111,國中,妨害秩序,4,154,14
111,國中,違反藥事法,0,2,2
111,國中,違反國家總動員法,0,0,0
111,國中,違反森林法,706,0,0
111,國中,公共危險,0,640,66
111,國中,侵害墳墓屍體,22,0,0
111,國中,重利,257,17,5
111,國中,妨害名譽,21,182,75
111,國中,違反選罷法,17,17,4
111,國中,妨害祕密,5,13,4
111,國中,遺棄,0,3,2
111,國中,違反貪污治罪條例,0,0,0
111,國中,懲治走私條例,0,0,0
111,國中,妨害兵役,4,0,0
111,國中,偽造貨幣,0,2,2
111,國中,偽造度量衡,0,0,0
111,國中,偽證,24,0,0
111,國中,誣告,0,16,8
111,國中,湮滅證據,0,0,0
111,國中,瀆職,1,0,0
111,國中,脫逃,2,1,0
111,國中,藏匿頂替,25,1,1
111,國中,違反槍砲彈藥刀械管制條例,0,24,1
111,國中,違反就業服務法,0,0,0
111,國中,其他,0,0,0
111,高中(職),總計,1497,11548,2939
111,高中(職),竊盜總計,288,1168,329
111,高中(職),重大竊盜,1416,5,1
111,高中(職),普通竊盜,32,1092,324
111,高中(職),汽車竊盜,44,30,2
111,高中(職),機車竊盜,5,43,1
111,高中(職),贓物,207,3,2
111,高中(職),賭博,927,167,40
111,高中(職),傷害總計,4,776,151
111,高中(職),重傷害,923,4,0
111,高中(職),一般傷害,964,772,151
111,高中(職),詐欺背信總計,1935,794,170
111,高中(職),詐欺,74,1673,798
111,高中(職),背信,890,52,22
111,高中(職),妨害自由,1045,742,148
111,高中(職),殺人總計,1066,824,221
111,高中(職),故意殺人,2,10,1
111,高中(職),過失致死,1043,1,1
111,高中(職),駕駛過失,23,823,220
111,高中(職),妨害婚姻及家庭,58,16,7
111,高中(職),妨害風化,185,42,16
111,高中(職),妨害性自主罪總計,231,183,2
111,高中(職),強制性交,0,6,0
111,高中(職),共同強制性交,4,0,0
111,高中(職),對幼性交,181,4,0
111,高中(職),性交猥褻,0,179,2
111,高中(職),內亂,46,0,0
111,高中(職),恐嚇取財總計,0,43,3
111,高中(職),重大恐嚇取財,46,0,0
111,高中(職),一般恐嚇取財,0,43,3
111,高中(職),擄人勒贖,385,0,0
111,高中(職),侵占,133,266,119
111,高中(職),偽造文書印文,3121,104,29
111,高中(職),違反毒品危害防制條例總計,422,2659,462
111,高中(職),第一級毒品,2393,361,61
111,高中(職),第二級毒品,303,2021,372
111,高中(職),第三級毒品,2,275,28
111,高中(職),第四級毒品,0,1,1
111,高中(職),其他,0,0,0
111,高中(職),毀棄損壞,115,260,53
111,高中(職),妨害公務,33,105,10
111,高中(職),違反著作權法,8,23,10
111,高中(職),違反商標法,56,6,2
111,高中(職),妨害電腦使用,52,42,14
111,高中(職),強盜搶奪總計,42,40,12
111,高中(職),強盜,12,20,2
111,高中(職),搶奪,40,12,0
111,高中(職),竊佔,2,28,12
111,高中(職),偽造有價證券,193,2,0
111,高中(職),妨害秩序,6,174,19
111,高中(職),違反藥事法,0,5,1
111,高中(職),違反國家總動員法,0,0,0
111,高中(職),違反森林法,1180,0,0
111,高中(職),公共危險,5,1064,116
111,高中(職),侵害墳墓屍體,39,5,0
111,高中(職),重利,507,37,2
111,高中(職),妨害名譽,46,352,155
111,高中(職),違反選罷法,58,35,11
111,高中(職),妨害祕密,9,52,6
111,高中(職),遺棄,0,4,5
111,高中(職),違反貪污治罪條例,0,0,0
111,高中(職),懲治走私條例,0,0,0
111,高中(職),妨害兵役,3,0,0
111,高中(職),偽造貨幣,0,1,2
111,高中(職),偽造度量衡,2,0,0
111,高中(職),偽證,32,1,1
111,高中(職),誣告,0,21,11
111,高中(職),湮滅證據,0,0,0
111,高中(職),瀆職,0,0,0
111,高中(職),脫逃,0,0,0
111,高中(職),藏匿頂替,65,0,0
111,高中(職),違反槍砲彈藥刀械管制條例,0,65,0
111,高中(職),違反就業服務法,0,0,0
111,高中(職),其他,0,0,0
111,大專,總計,407,3859,1329
111,大專,竊盜總計,55,287,120
111,大專,重大竊盜,403,0,0
111,大專,普通竊盜,1,284,119
111,大專,汽車竊盜,2,1,0
111,大專,機車竊盜,1,1,1
111,大專,贓物,51,1,0
111,大專,賭博,356,46,5
111,大專,傷害總計,2,280,76
111,大專,重傷害,354,1,1
111,大專,一般傷害,505,279,75
111,大專,詐欺背信總計,966,390,115
111,大專,詐欺,84,467,306
111,大專,背信,421,53,31
111,大專,妨害自由,545,337,84
111,大專,殺人總計,549,395,150
111,大專,故意殺人,6,2,1
111,大專,過失致死,539,3,3
111,大專,駕駛過失,10,392,147
111,大專,妨害婚姻及家庭,10,7,3
111,大專,妨害風化,71,8,2
111,大專,妨害性自主罪總計,87,69,2
111,大專,強制性交,2,3,0
111,大專,共同強制性交,0,2,0
111,大專,對幼性交,69,0,0
111,大專,性交猥褻,0,67,2
111,大專,內亂,18,0,0
111,大專,恐嚇取財總計,0,14,4
111,大專,重大恐嚇取財,18,0,0
111,大專,一般恐嚇取財,0,14,4
111,大專,擄人勒贖,205,0,0
111,大專,侵占,96,142,63
111,大專,偽造文書印文,601,60,36
111,大專,違反毒品危害防制條例總計,101,511,90
111,大專,第一級毒品,445,77,24
111,大專,第二級毒品,51,384,61
111,大專,第三級毒品,4,48,3
111,大專,第四級毒品,0,2,2
111,大專,其他,0,0,0
111,大專,毀棄損壞,31,135,48
111,大專,妨害公務,21,28,3
111,大專,違反著作權法,5,11,10
111,大專,違反商標法,50,2,3
111,大專,妨害電腦使用,15,36,14
111,大專,強盜搶奪總計,12,13,2
111,大專,強盜,3,3,0
111,大專,搶奪,12,2,1
111,大專,竊佔,0,11,1
111,大專,偽造有價證券,66,0,0
111,大專,妨害秩序,6,64,2
111,大專,違反藥事法,0,6,0
111,大專,違反國家總動員法,0,0,0
111,大專,違反森林法,419,0,0
111,大專,公共危險,0,365,54
111,大專,侵害墳墓屍體,12,0,0
111,大專,重利,394,9,3
111,大專,妨害名譽,25,258,136
111,大專,違反選罷法,45,18,7
111,大專,妨害祕密,3,35,10
111,大專,遺棄,0,2,1
111,大專,違反貪污治罪條例,0,0,0
111,大專,懲治走私條例,0,0,0
111,大專,妨害兵役,3,0,0
111,大專,偽造貨幣,0,2,1
111,大專,偽造度量衡,0,0,0
111,大專,偽證,13,0,0
111,大專,誣告,1,8,5
111,大專,湮滅證據,0,1,0
111,大專,瀆職,0,0,0
111,大專,脫逃,0,0,0
111,大專,藏匿頂替,12,0,0
111,大專,違反槍砲彈藥刀械管制條例,0,12,0
111,大專,違反就業服務法,0,0,0
111,大專,其他,0,0,0
111,研究所,總計,7,70,25
111,研究所,竊盜總計,1,6,1
111,研究所,重大竊盜,7,0,0
111,研究所,普通竊盜,0,6,1
111,研究所,汽車竊盜,0,0,0
111,研究所,機車竊盜,0,0,0
111,研究所,贓物,1,0,0
111,研究所,賭博,11,1,0
111,研究所,傷害總計,0,9,2
111,研究所,重傷害,11,0,0
111,研究所,一般傷害,5,9,2
111,研究所,詐欺背信總計,19,4,1
111,研究所,詐欺,0,8,5
111,研究所,背信,5,0,0
111,研究所,妨害自由,14,4,1
111,研究所,殺人總計,14,8,6
111,研究所,故意殺人,0,0,0
111,研究所,過失致死,14,0,0
111,研究所,駕駛過失,0,8,6
111,研究所,妨害婚姻及家庭,1,0,0
111,研究所,妨害風化,5,0,1
111,研究所,妨害性自主罪總計,5,5,0
111,研究所,強制性交,0,0,0
111,研究所,共同強制性交,0,0,0
111,研究所,對幼性交,5,0,0
111,研究所,性交猥褻,0,5,0
111,研究所,內亂,0,0,0
111,研究所,恐嚇取財總計,0,0,0
111,研究所,重大恐嚇取財,0,0,0
111,研究所,一般恐嚇取財,0,0,0
111,研究所,擄人勒贖,4,0,0
111,研究所,侵占,0,3,1
111,研究所,偽造文書印文,1,0,0
111,研究所,違反毒品危害防制條例總計,0,1,0
111,研究所,第一級毒品,1,0,0
111,研究所,第二級毒品,0,1,0
111,研究所,第三級毒品,0,0,0
111,研究所,第四級毒品,0,0,0
111,研究所,其他,0,0,0
111,研究所,毀棄損壞,1,2,0
111,研究所,妨害公務,0,1,0
111,研究所,違反著作權法,0,0,0
111,研究所,違反商標法,1,0,0
111,研究所,妨害電腦使用,0,0,1
111,研究所,強盜搶奪總計,0,0,0
111,研究所,強盜,0,0,0
111,研究所,搶奪,0,0,0
111,研究所,竊佔,0,0,0
111,研究所,偽造有價證券,0,0,0
111,研究所,妨害秩序,0,0,0
111,研究所,違反藥事法,0,0,0
111,研究所,違反國家總動員法,0,0,0
111,研究所,違反森林法,9,0,0
111,研究所,公共危險,0,8,1
111,研究所,侵害墳墓屍體,0,0,0
111,研究所,重利,8,0,0
111,研究所,妨害名譽,0,6,2
111,研究所,違反選罷法,3,0,0
111,研究所,妨害祕密,0,3,0
111,研究所,遺棄,0,0,0
111,研究所,違反貪污治罪條例,0,0,0
111,研究所,懲治走私條例,0,0,0
111,研究所,妨害兵役,0,0,0
111,研究所,偽造貨幣,0,0,0
111,研究所,偽造度量衡,0,0,0
111,研究所,偽證,2,0,0
111,研究所,誣告,0,0,2
111,研究所,湮滅證據,0,0,0
111,研究所,瀆職,0,0,0
111,研究所,脫逃,0,0,0
111,研究所,藏匿頂替,0,0,0
111,研究所,違反槍砲彈藥刀械管制條例,0,0,0
111,研究所,違反就業服務法,0,0,0
111,研究所,其他,0,0,0
111,其他(含不詳),總計,107,82,25
111,其他(含不詳),竊盜總計,13,10,3
111,其他(含不詳),重大竊盜,1,1,0
111,其他(含不詳),普通竊盜,12,9,3
111,其他(含不詳),汽車竊盜,0,0,0
111,其他(含不詳),機車竊盜,0,0,0
111,其他(含不詳),贓物,0,0,0
111,其他(含不詳),賭博,1,0,1
111,其他(含不詳),傷害總計,8,6,2
111,其他(含不詳),重傷害,0,0,0
111,其他(含不詳),一般傷害,8,6,2
111,其他(含不詳),詐欺背信總計,28,16,12
111,其他(含不詳),詐欺,28,16,12
111,其他(含不詳),背信,0,0,0
111,其他(含不詳),妨害自由,4,4,0
111,其他(含不詳),殺人總計,0,0,0
111,其他(含不詳),故意殺人,0,0,0
111,其他(含不詳),過失致死,0,0,0
111,其他(含不詳),駕駛過失,6,5,1
111,其他(含不詳),妨害婚姻及家庭,0,0,0
111,其他(含不詳),妨害風化,3,3,0
111,其他(含不詳),妨害性自主罪總計,6,6,0
111,其他(含不詳),強制性交,0,0,0
111,其他(含不詳),共同強制性交,0,0,0
111,其他(含不詳),對幼性交,0,0,0
111,其他(含不詳),性交猥褻,6,6,0
111,其他(含不詳),內亂,0,0,0
111,其他(含不詳),恐嚇取財總計,0,0,0
111,其他(含不詳),重大恐嚇取財,0,0,0
111,其他(含不詳),一般恐嚇取財,0,0,0
111,其他(含不詳),擄人勒贖,0,0,0
111,其他(含不詳),侵占,4,4,0
111,其他(含不詳),偽造文書印文,2,1,1
111,其他(含不詳),違反毒品危害防制條例總計,12,11,1
111,其他(含不詳),第一級毒品,1,0,1
111,其他(含不詳),第二級毒品,10,10,0
111,其他(含不詳),第三級毒品,1,1,0
111,其他(含不詳),第四級毒品,0,0,0
111,其他(含不詳),其他,0,0,0
111,其他(含不詳),毀棄損壞,1,0,1
111,其他(含不詳),妨害公務,0,0,0
111,其他(含不詳),違反著作權法,0,0,0
111,其他(含不詳),違反商標法,0,0,0
111,其他(含不詳),妨害電腦使用,0,0,0
111,其他(含不詳),強盜搶奪總計,0,0,0
111,其他(含不詳),強盜,0,0,0
111,其他(含不詳),搶奪,0,0,0
111,其他(含不詳),竊佔,0,0,0
111,其他(含不詳),偽造有價證券,0,0,0
111,其他(含不詳),妨害秩序,0,0,0
111,其他(含不詳),違反藥事法,0,0,0
111,其他(含不詳),違反國家總動員法,0,0,0
111,其他(含不詳),違反森林法,0,0,0
111,其他(含不詳),公共危險,6,6,0
111,其他(含不詳),侵害墳墓屍體,0,0,0
111,其他(含不詳),重利,0,0,0
111,其他(含不詳),妨害名譽,6,4,2
111,其他(含不詳),違反選罷法,0,0,0
111,其他(含不詳),妨害祕密,1,1,0
111,其他(含不詳),遺棄,0,0,0
111,其他(含不詳),違反貪污治罪條例,0,0,0
111,其他(含不詳),懲治走私條例,0,0,0
111,其他(含不詳),妨害兵役,0,0,0
111,其他(含不詳),偽造貨幣,0,0,0
111,其他(含不詳),偽造度量衡,0,0,0
111,其他(含不詳),偽證,0,0,0
111,其他(含不詳),誣告,1,1,0
111,其他(含不詳),湮滅證據,0,0,0
111,其他(含不詳),瀆職,0,0,0
111,其他(含不詳),脫逃,0,0,0
111,其他(含不詳),藏匿頂替,0,0,0
111,其他(含不詳),違反槍砲彈藥刀械管制條例,0,0,0
111,其他(含不詳),違反就業服務法,0,0,0
111,其他(含不詳),其他,5,4,1
112,總計,總計,4258,27826,7881
112,總計,竊盜總計,1272,3214,1044
112,總計,重大竊盜,4061,3,2
112,總計,普通竊盜,48,3032,1029
112,總計,汽車竊盜,142,46,2
112,總計,機車竊盜,7,129,13
112,總計,贓物,1075,7,0
112,總計,賭博,2465,759,316
112,總計,傷害總計,2,1989,476
1,總計,重傷害,2463,2,0
112,總計,一般傷害,2749,1987,476
112,總計,詐欺背信總計,5590,2226,523
112,總計,詐欺,179,3705,1651
112,總計,背信,2570,125,54
112,總計,妨害自由,3020,2101,469
112,總計,殺人總計,3057,2300,720
112,總計,故意殺人,7,21,2
112,總計,過失致死,3013,5,2
112,總計,駕駛過失,44,2295,718
112,總計,妨害婚姻及家庭,82,30,14
112,總計,妨害風化,592,58,24
112,總計,妨害性自主罪總計,641,575,17
112,總計,強制性交,5,14,0
112,總計,共同強制性交,7,5,0
112,總計,對幼性交,580,7,0
112,總計,性交猥褻,0,563,17
112,總計,內亂,54,0,0
112,總計,恐嚇取財總計,0,46,8
112,總計,重大恐嚇取財,54,0,0
112,總計,一般恐嚇取財,0,46,8
112,總計,擄人勒贖,1200,0,0
112,總計,侵占,330,836,364
112,總計,偽造文書印文,5924,214,116
112,總計,違反毒品危害防制條例總計,984,4994,930
112,總計,第一級毒品,4365,796,188
112,總計,第二級毒品,571,3699,666
112,總計,第三級毒品,3,496,75
112,總計,第四級毒品,0,2,1
112,總計,其他,0,0,0
112,總計,毀棄損壞,195,733,182
112,總計,妨害公務,46,170,25
112,總計,違反著作權法,18,28,18
112,總計,違反商標法,114,8,10
112,總計,妨害電腦使用,126,89,25
112,總計,強盜搶奪總計,102,99,27
112,總計,強盜,31,34,3
112,總計,搶奪,95,26,5
112,總計,竊佔,7,73,22
112,總計,偽造有價證券,302,7,0
112,總計,妨害秩序,8,271,31
112,總計,違反藥事法,0,6,2
112,總計,違反國家總動員法,0,0,0
112,總計,違反森林法,3031,0,0
112,總計,公共危險,5,2695,336
112,總計,侵害墳墓屍體,39,4,1
112,總計,重利,1521,38,1
112,總計,妨害名譽,27,1007,514
112,總計,違反選罷法,126,15,12
112,總計,妨害祕密,20,105,21
112,總計,遺棄,0,15,5
112,總計,違反貪污治罪條例,0,0,0
112,總計,懲治走私條例,0,0,0
112,總計,妨害兵役,9,0,0
112,總計,偽造貨幣,0,6,3
112,總計,偽造度量衡,5,0,0
112,總計,偽證,82,0,5
112,總計,誣告,0,53,29
112,總計,湮滅證據,1,0,0
112,總計,瀆職,0,1,0
112,總計,脫逃,6,0,0
112,總計,藏匿頂替,105,3,3
112,總計,違反槍砲彈藥刀械管制條例,0,101,4
112,總計,違反就業服務法,0,0,0
112,總計,其他,0,0,0
112,不識字,總計,20,33,32
112,不識字,竊盜總計,7,8,12
112,不識字,重大竊盜,19,0,0
112,不識字,普通竊盜,0,7,12
112,不識字,汽車竊盜,1,0,0
112,不識字,機車竊盜,0,1,0
112,不識字,贓物,6,0,0
112,不識字,賭博,5,2,4
112,不識字,傷害總計,0,3,2
112,不識字,重傷害,5,0,0
112,不識字,一般傷害,1,3,2
112,不識字,詐欺背信總計,6,0,1
112,不識字,詐欺,0,0,0
112,不識字,背信,1,0,0
112,不識字,妨害自由,5,0,1
112,不識字,殺人總計,5,4,1
112,不識字,故意殺人,0,0,0
112,不識字,過失致死,5,0,0
112,不識字,駕駛過失,0,4,1
112,不識字,妨害婚姻及家庭,1,0,0
112,不識字,妨害風化,2,1,0
112,不識字,妨害性自主罪總計,2,2,0
112,不識字,強制性交,0,0,0
112,不識字,共同強制性交,0,0,0
112,不識字,對幼性交,2,0,0
112,不識字,性交猥褻,0,2,0
112,不識字,內亂,0,0,0
112,不識字,恐嚇取財總計,0,0,0
112,不識字,重大恐嚇取財,0,0,0
